ID,PoO,PoO_LAT,PoO_LNG,to,to_LAT,to_LNG,Bearing_Indicated,Bearing_Actual,Bearing_Difference,Distance_Meters
121,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,283,265.5762,-17.42383,18074.79
121,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
121,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
121,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,,102.1824,,40918.31
121,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
121,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,216,214.2595,-1.74054,11014.52
122,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,311,335.4336,24.43356,50677.7
122,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,208,149.5482,-58.45175,81600.33
122,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
122,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
122,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,273,265.5762,-7.423828,18074.79
122,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
122,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
122,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,,102.1824,,40918.31
122,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
122,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,227,214.2595,-12.74054,11014.52
123,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,304.5,335.4336,30.93356,50677.7
123,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,173,149.5482,-23.45175,81600.33
123,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
123,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
123,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,260,265.5762,5.576172,18074.79
123,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
123,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
123,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,,102.1824,,40918.31
123,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
123,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,215,214.2595,-0.7405396,11014.52
124,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,314,335.4336,21.43356,50677.7
124,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,194,149.5482,-44.45175,81600.33
124,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
124,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
124,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,261,265.5762,4.576172,18074.79
124,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
124,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
124,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,,102.1824,,40918.31
124,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
124,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,205,214.2595,9.25946,11014.52
125,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,304,335.4336,31.43356,50677.7
125,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,185,149.5482,-35.45175,81600.33
125,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
125,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
125,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,261,265.5762,4.576172,18074.79
125,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
125,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
125,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,140,102.1824,-37.81755,40918.31
125,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
125,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,195,214.2595,19.25946,11014.52
126,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,286,335.4336,49.43356,50677.7
126,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,25,149.5482,124.5482,81600.33
126,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
126,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
126,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,258,265.5762,7.576172,18074.79
126,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
126,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
126,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,,102.1824,,40918.31
126,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
126,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,226,214.2595,-11.74054,11014.52
127,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,,335.4336,,50677.7
127,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,194,149.5482,-44.45175,81600.33
127,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
127,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
127,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,257,265.5762,8.576172,18074.79
127,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,,76.70147,,42811.11
127,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,,358.6225,,84434.83
127,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,,102.1824,,40918.31
127,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
127,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,219,214.2595,-4.74054,11014.52
128,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,329,335.4336,6.433563,50677.7
128,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,45,149.5482,104.5482,81600.33
128,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,92,76.73378,-15.26622,36972.19
128,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
128,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,274,265.5762,-8.423828,18074.79
128,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,73,76.70147,3.701469,42811.11
128,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,357,358.6225,1.622528,84434.83
128,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,80,102.1824,22.18245,40918.31
128,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,,91.14914,,100365.4
128,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,208,214.2595,6.25946,11014.52
129,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,325,330.5305,5.530548,51778.55
129,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,110,152.6015,42.60152,80355.16
129,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,163,76.6691,-86.3309,32464.57
129,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
129,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,291,263.8769,-27.12311,22543.18
129,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,99,76.64096,-22.35904,38303.5
129,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,1,355.5836,-5.416443,83651.89
129,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,126,105.1386,-20.86141,36884.8
129,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,106,91.78935,-14.21065,95998.51
129,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,194,226.3314,32.33139,14643.75
